bank_code,bank_name,branch_code,branch_name,full_name,county_code,county_name
70,Family Bank Ltd,70 008,Kiria-ini,"Family Bank Ltd, Kiria-ini",21,Murang'a
70,Family Bank Ltd,70 009,Kangema,"Family Bank Ltd, Kangema",21,Murang'a
70,Family Bank Ltd,70 011,Othaya,"Family Bank Ltd, Othaya",19,Nyeri
70,Family Bank Ltd,70 012,Kenyatta Avenue,"Family Bank Ltd, Kenyatta Avenue",47,Nairobi County
70,Family Bank Ltd,70 014,Cargen House,"Family Bank Ltd, Cargen House",47,Nairobi County
70,Family Bank Ltd,70 015,Laptrust,"Family Bank Ltd, Laptrust",47,Nairobi County
70,Family Bank Ltd,70 016,City Hall Annex,"Family Bank Ltd, City Hall Annex",47,Nairobi County
70,Family Bank Ltd,70 017,Kasarani,"Family Bank Ltd, Kasarani",47,Nairobi County
70,Family Bank Ltd,70 018,Nakuru Finance House,"Family Bank Ltd, Nakuru Finance House",32,Nakuru
70,Family Bank Ltd,70 019,Nakuru Market,"Family Bank Ltd, Nakuru Market",32,Nakuru
70,Family Bank Ltd,70 021,Dagoretti,"Family Bank Ltd, Dagoretti",47,Nairobi County
70,Family Bank Ltd,70 022,Kericho,"Family Bank Ltd, Kericho",35,Kericho
70,Family Bank Ltd,70 023,Nyahururu,"Family Bank Ltd, Nyahururu",31,Laikipia
70,Family Bank Ltd,70 024,Ruiru,"Family Bank Ltd, Ruiru",22,Kiambu
70,Family Bank Ltd,70 025,Kisumu Reliance,"Family Bank Ltd, Kisumu Reliance",42,Kisumu
70,Family Bank Ltd,70 026,Nyamira,"Family Bank Ltd, Nyamira",46,Nyamira
70,Family Bank Ltd,70 027,Kisii,"Family Bank Ltd, Kisii",45,Kisii
70,Family Bank Ltd,70 028,Kisumu Al Imran,"Family Bank Ltd, Kisumu Al Imran",42,Kisumu
70,Family Bank Ltd,70 029,Narok,"Family Bank Ltd, Narok",33,Narok
70,Family Bank Ltd,70 031,Industrial Area,"Family Bank Ltd, Industrial Area",47,Nairobi County
70,Family Bank Ltd,70 032,Thika Makongeni,"Family Bank Ltd, Thika Makongeni",22,Kiambu
70,Family Bank Ltd,70 033,Donholm,"Family Bank Ltd, Donholm",47,Nairobi County
70,Family Bank Ltd,70 034,Utawala,"Family Bank Ltd, Utawala",47,Nairobi County
70,Family Bank Ltd,70 035,Fourways Retail Branch,"Family Bank Ltd, Fourways Retail Branch",47,Nairobi County
70,Family Bank Ltd,70 036,Mlolongo,"Family Bank Ltd, Mlolongo",16,Machakos
70,Family Bank Ltd,70 037,Olkalou,"Family Bank Ltd, Olkalou",18,Nyandarua
70,Family Bank Ltd,70 038,Ktda Plaza,"Family Bank Ltd, Ktda Plaza",47,Nairobi County
70,Family Bank Ltd,70 039,Gateway Mall Nairobi,"Family Bank Ltd, Gateway Mall Nairobi",16,Machakos
70,Family Bank Ltd,70 041,Kariobangi,"Family Bank Ltd, Kariobangi",47,Nairobi County
70,Family Bank Ltd,70 042,Gikomba Area 42,"Family Bank Ltd, Gikomba Area 42",47,Nairobi County
70,Family Bank Ltd,70 043,Sokoni,"Family Bank Ltd, Sokoni",47,Nairobi County
70,Family Bank Ltd,70 044,Kahawa West,"Family Bank Ltd, Kahawa West",47,Nairobi County
70,Family Bank Ltd,70 045,Githurai,"Family Bank Ltd, Githurai",22,Kiambu
70,Family Bank Ltd,70 046,Yaya,"Family Bank Ltd, Yaya",47,Nairobi County
70,Family Bank Ltd,70 047,Limuru,"Family Bank Ltd, Limuru",22,Kiambu
70,Family Bank Ltd,70 030,Kangemi,"Family Bank Ltd, Kangemi",47,Nairobi County
70,Family Bank Ltd,70 010,JKIA,"Family Bank Ltd, JKIA",47,Nairobi County
70,Family Bank Ltd,70 020,Kutus,"Family Bank Ltd, Kutus",20,Kirinyaga
70,Family Bank Ltd,70 726,Kitui Teachers Sacco Branch,"Family Bank Ltd, Kitui Teachers Sacco Branch",47,Nairobi County
70,Family Bank Ltd,70 701,Amica Sacco Branch,"Family Bank Ltd, Amica Sacco Branch",47,Nairobi County
70,Family Bank Ltd,70 099,Eastleigh Branch,"Family Bank Ltd, Eastleigh Branch",47,Nairobi County
70,Family Bank Ltd,70 101,Wangige -Kiambu,"Family Bank Ltd, Wangige -Kiambu",22,Kiambu
70,Family Bank Ltd,70 704,Muungano Micro Finance Bank Br,"Family Bank Ltd, Muungano Micro Finance Bank Br",47,Nairobi County
70,Family Bank Ltd,70 066,Ongata Rongai,"Family Bank Ltd, Ongata Rongai",34,Kajiado
70,Family Bank Ltd,70 067,Kajiado,"Family Bank Ltd, Kajiado",34,Kajiado
70,Family Bank Ltd,70 068,Fourways Corporate Branch,"Family Bank Ltd, Fourways Corporate Branch",47,Nairobi County
70,Family Bank Ltd,70 069,Ngara,"Family Bank Ltd, Ngara",47,Nairobi County
70,Family Bank Ltd,70 071,Kitengela,"Family Bank Ltd, Kitengela",34,Kajiado
70,Family Bank Ltd,70 072,Kitui,"Family Bank Ltd, Kitui",15,Kitui
70,Family Bank Ltd,70 073,Mackakos,"Family Bank Ltd, Mackakos",16,Machakos
70,Family Bank Ltd,70 074,Migori,"Family Bank Ltd, Migori",44,Migori
70,Family Bank Ltd,70 075,Embu,"Family Bank Ltd, Embu",14,Embu
70,Family Bank Ltd,70 076,Mwea,"Family Bank Ltd, Mwea",20,Kirinyaga
70,Family Bank Ltd,70 077,Bungoma,"Family Bank Ltd, Bungoma",39,Bungoma
70,Family Bank Ltd,70 078,Kakamega,"Family Bank Ltd, Kakamega",37,Kakamega
70,Family Bank Ltd,70 079,Busia,"Family Bank Ltd, Busia",40,Busia
70,Family Bank Ltd,70 081,Mumias,"Family Bank Ltd, Mumias",37,Kakamega
70,Family Bank Ltd,70 082,Eldoret West,"Family Bank Ltd, Eldoret West",27,Uasin Gishu
70,Family Bank Ltd,70 083,Molo,"Family Bank Ltd, Molo",32,Nakuru
70,Family Bank Ltd,70 084,Bomet,"Family Bank Ltd, Bomet",36,Bomet
70,Family Bank Ltd,70 085,Eldoret,"Family Bank Ltd, Eldoret",27,Uasin Gishu
70,Family Bank Ltd,70 086,Maua,"Family Bank Ltd, Maua",12,Meru
70,Family Bank Ltd,70 087,Litein,"Family Bank Ltd, Litein",35,Kericho
70,Family Bank Ltd,70 088,Wote,"Family Bank Ltd, Wote",17,Makueni
70,Family Bank Ltd,70 089,Bamburi,"Family Bank Ltd, Bamburi",01,Mombasa
70,Family Bank Ltd,70 091,Ukunda,"Family Bank Ltd, Ukunda",02,Kwale
70,Family Bank Ltd,70 092,Digo,"Family Bank Ltd, Digo",01,Mombasa
70,Family Bank Ltd,70 093,Kitale,"Family Bank Ltd, Kitale",26,Trans-Nzoia
70,Family Bank Ltd,70 094,Mtwapa,"Family Bank Ltd, Mtwapa",03,Kilifi
70,Family Bank Ltd,70 095,Mombasa Nkrumah Road,"Family Bank Ltd, Mombasa Nkrumah Road",01,Mombasa
70,Family Bank Ltd,70 096,Mombasa Jomo Kenyatta Avenue,"Family Bank Ltd, Mombasa Jomo Kenyatta Avenue",01,Mombasa
70,Family Bank Ltd,70 097,Kapsabet,"Family Bank Ltd, Kapsabet",29,Nandi
70,Family Bank Ltd,70 098,Malindi,"Family Bank Ltd, Malindi",03,Kilifi
70,Family Bank Ltd,70 102,Kikuyu,"Family Bank Ltd, Kikuyu",22,Kiambu
70,Family Bank Ltd,70 048,Westlands,"Family Bank Ltd, Westlands",47,Nairobi County
70,Family Bank Ltd,70 049,Kagwe,"Family Bank Ltd, Kagwe",22,Kiambu
70,Family Bank Ltd,70 051,Banana,"Family Bank Ltd, Banana",22,Kiambu
70,Family Bank Ltd,70 052,Ruaka,"Family Bank Ltd, Ruaka",22,Kiambu
70,Family Bank Ltd,70 053,Naivasha,"Family Bank Ltd, Naivasha",32,Nakuru
70,Family Bank Ltd,70 054,Chuka,"Family Bank Ltd, Chuka",13,Tharaka-Nithi
70,Family Bank Ltd,70 055,Nyeri,"Family Bank Ltd, Nyeri",19,Nyeri
70,Family Bank Ltd,70 056,Karatina,"Family Bank Ltd, Karatina",19,Nyeri
70,Family Bank Ltd,70 057,Kerugoya,"Family Bank Ltd, Kerugoya",20,Kirinyaga
70,Family Bank Ltd,70 058,Tom Mboya,"Family Bank Ltd, Tom Mboya",47,Nairobi County
70,Family Bank Ltd,70 059,River Road,"Family Bank Ltd, River Road",47,Nairobi County
70,Family Bank Ltd,70 061,Kayole,"Family Bank Ltd, Kayole",47,Nairobi County
70,Family Bank Ltd,70 062,Nkubu,"Family Bank Ltd, Nkubu",12,Meru
70,Family Bank Ltd,70 063,Meru,"Family Bank Ltd, Meru",12,Meru
70,Family Bank Ltd,70 064,Nanyuki,"Family Bank Ltd, Nanyuki",31,Laikipia
70,Family Bank Ltd,70 065,Ktda Plaza Corporate,"Family Bank Ltd, Ktda Plaza Corporate",47,Nairobi County
70,Family Bank Ltd,70 090,Kongowea Branch,"Family Bank Ltd, Kongowea Branch",01,Mombasa
70,Family Bank Ltd,70 703,Stima Sacco Branch,"Family Bank Ltd, Stima Sacco Branch",47,Nairobi County
70,Family Bank Ltd,70 727,Rafiki Micro Finance Bank Branch,"Family Bank Ltd, Rafiki Micro Finance Bank Branch",47,Nairobi County
70,Family Bank Ltd,70 729,Acumen Sacco Branch,"Family Bank Ltd, Acumen Sacco Branch",47,Nairobi County
70,Family Bank Ltd,70 728,United Winners Sacco Branch,"Family Bank Ltd, United Winners Sacco Branch",47,Nairobi County
70,Family Bank Ltd,70 100,Nyali Branch,"Family Bank Ltd, Nyali Branch",01,Mombasa
70,Family Bank Ltd,70 070,Isiolo,"Family Bank Ltd, Isiolo",11,Isiolo
70,Family Bank Ltd,70 000,Head Office,"Family Bank Ltd, Head Office",47,Nairobi County
70,Family Bank Ltd,70 001,Kiambu,"Family Bank Ltd, Kiambu",22,Kiambu
70,Family Bank Ltd,70 002,Githunguri,"Family Bank Ltd, Githunguri",22,Kiambu
70,Family Bank Ltd,70 003,Sonalux,"Family Bank Ltd, Sonalux",47,Nairobi County
70,Family Bank Ltd,70 004,Gatundu,"Family Bank Ltd, Gatundu",22,Kiambu
72,Gulf African Bank Ltd,72 005,Mombasa,"Gulf African Bank Ltd, Mombasa",01,Mombasa
72,Gulf African Bank Ltd,72 006,Garissa,"Gulf African Bank Ltd, Garissa",07,Garissa
72,Gulf African Bank Ltd,72 007,Lamu,"Gulf African Bank Ltd, Lamu",05,Lamu
72,Gulf African Bank Ltd,72 008,Malindi,"Gulf African Bank Ltd, Malindi",03,Kilifi
72,Gulf African Bank Ltd,72 009,Muthaiga,"Gulf African Bank Ltd, Muthaiga",47,Nairobi County
72,Gulf African Bank Ltd,72 010,Bondeni,"Gulf African Bank Ltd, Bondeni",01,Mombasa
72,Gulf African Bank Ltd,72 012,Eastleigh Athumani Kipanga Stree,"Gulf African Bank Ltd, Eastleigh Athumani Kipanga Stree",47,Nairobi County
72,Gulf African Bank Ltd,72 014,Industrial Area,"Gulf African Bank Ltd, Industrial Area",47,Nairobi County
72,Gulf African Bank Ltd,72 015,Jomo Kenyatta Avenue,"Gulf African Bank Ltd, Jomo Kenyatta Avenue",01,Mombasa
72,Gulf African Bank Ltd,72 017,Mombasa Road,"Gulf African Bank Ltd, Mombasa Road",47,Nairobi County
72,Gulf African Bank Ltd,72 000,Head Office,"Gulf African Bank Ltd, Head Office",47,Nairobi County
72,Gulf African Bank Ltd,72 001,Central Clearing Centre,"Gulf African Bank Ltd, Central Clearing Centre",47,Nairobi County
72,Gulf African Bank Ltd,72 002,Upperhill,"Gulf African Bank Ltd, Upperhill",47,Nairobi County
72,Gulf African Bank Ltd,72 003,Eastleigh,"Gulf African Bank Ltd, Eastleigh",47,Nairobi County
72,Gulf African Bank Ltd,72 004,Kenyatta Avenue,"Gulf African Bank Ltd, Kenyatta Avenue",47,Nairobi County
72,Gulf African Bank Ltd,72 019,Eldoret,"Gulf African Bank Ltd, Eldoret",27,Uasin Gishu
72,Gulf African Bank Ltd,72 020,Nakuru,"Gulf African Bank Ltd, Nakuru",32,Nakuru
74,Premier Bank Kenya Limited,74 001,Wabera Street,"Premier Bank Kenya Limited, Wabera Street",47,Nairobi County
74,Premier Bank Kenya Limited,74 002,"Baraka Bazar, Eastleigh 1","Premier Bank Kenya Limited, Baraka Bazar, Eastleigh 1",47,Nairobi County
74,Premier Bank Kenya Limited,74 003,Mombasa 1,"Premier Bank Kenya Limited, Mombasa 1",01,Mombasa
74,Premier Bank Kenya Limited,74 004,Garissa,"Premier Bank Kenya Limited, Garissa",07,Garissa
74,Premier Bank Kenya Limited,74 005,Business Bay Square (BSS),"Premier Bank Kenya Limited, Business Bay Square (BSS)",47,Nairobi County
74,Premier Bank Kenya Limited,74 006,Malindi,"Premier Bank Kenya Limited, Malindi",03,Kilifi
74,Premier Bank Kenya Limited,74 007,Kisumu,"Premier Bank Kenya Limited, Kisumu",42,Kisumu
74,Premier Bank Kenya Limited,74 008,Kimathi Street,"Premier Bank Kenya Limited, Kimathi Street",47,Nairobi County
74,Premier Bank Kenya Limited,74 009,Westlands,"Premier Bank Kenya Limited, Westlands",47,Nairobi County
74,Premier Bank Kenya Limited,74 010,South C,"Premier Bank Kenya Limited, South C",47,Nairobi County
74,Premier Bank Kenya Limited,74 011,Industrial Area,"Premier Bank Kenya Limited, Industrial Area",47,Nairobi County
74,Premier Bank Kenya Limited,74 014,Wajir,"Premier Bank Kenya Limited, Wajir",08,Wajir
74,Premier Bank Kenya Limited,74 015,Moyale,"Premier Bank Kenya Limited, Moyale",10,Marsabit
74,Premier Bank Kenya Limited,74 016,Nakuru,"Premier Bank Kenya Limited, Nakuru",32,Nakuru
74,Premier Bank Kenya Limited,74 017,Imaara Building,"Premier Bank Kenya Limited, Imaara Building",01,Mombasa
74,Premier Bank Kenya Limited,74 018,Lunga Lunga,"Premier Bank Kenya Limited, Lunga Lunga",47,Nairobi County
74,Premier Bank Kenya Limited,74 019,Isiolo,"Premier Bank Kenya Limited, Isiolo",11,Isiolo
74,Premier Bank Kenya Limited,74 020,Mihrab,"Premier Bank Kenya Limited, Mihrab",47,Nairobi County
74,Premier Bank Kenya Limited,74 999,Head Office/clearing Center,"Premier Bank Kenya Limited, Head Office/clearing Center",47,Nairobi County
74,Premier Bank Kenya Limited,74 021,Basic Nyali Branch,"Premier Bank Kenya Limited, Basic Nyali Branch",01,Mombasa
74,Premier Bank Kenya Limited,74 011,Imara Mall Branch,"Premier Bank Kenya Limited, Imara Mall Branch",47,Nairobi County
75,DIB Bank Kenya Limited,75 003,Moi Avenue Mombasa,"DIB Bank Kenya Limited, Moi Avenue Mombasa",01,Mombasa
75,DIB Bank Kenya Limited,75 001,Upper Hill Branch,"DIB Bank Kenya Limited, Upper Hill Branch",47,Nairobi County
75,DIB Bank Kenya Limited,75 002,Sarit Branch,"DIB Bank Kenya Limited, Sarit Branch",47,Nairobi County
75,DIB Bank Kenya Limited,75 008,Nyali,"DIB Bank Kenya Limited, Nyali",01,Mombasa
75,DIB Bank Kenya Limited,75 006,Banda Street,"DIB Bank Kenya Limited, Banda Street",47,Nairobi County
75,DIB Bank Kenya Limited,75 007,South C,"DIB Bank Kenya Limited, South C",47,Nairobi County
75,DIB Bank Kenya Limited,75 004,Eastleigh,"DIB Bank Kenya Limited, Eastleigh",47,Nairobi County
75,DIB Bank Kenya Limited,75 005,Bondeni,"DIB Bank Kenya Limited, Bondeni",01,Mombasa
75,DIB Bank Kenya Limited,75 000,Head Office,"DIB Bank Kenya Limited, Head Office",47,Nairobi County
76,UBA Kenya Bank Ltd,76 001,Westlands,"UBA Kenya Bank Ltd, Westlands",47,Nairobi County
76,UBA Kenya Bank Ltd,76 002,Enterprise Road,"UBA Kenya Bank Ltd, Enterprise Road",47,Nairobi County
76,UBA Kenya Bank Ltd,76 005,Nakuru,"UBA Kenya Bank Ltd, Nakuru",32,Nakuru
76,UBA Kenya Bank Ltd,76 004,Mombasa,"UBA Kenya Bank Ltd, Mombasa",01,Mombasa
76,UBA Kenya Bank Ltd,76 003,Upper Hill,"UBA Kenya Bank Ltd, Upper Hill",47,Nairobi County
76,UBA Kenya Bank Ltd,76 099,Head Office,"UBA Kenya Bank Ltd, Head Office",47,Nairobi County
78,Kenya Women Microfinance Bank,78 019,Meru Branch,"Kenya Women Microfinance Bank, Meru Branch",12,Meru
78,Kenya Women Microfinance Bank,78 020,Diani Branch,"Kenya Women Microfinance Bank, Diani Branch",02,Kwale
78,Kenya Women Microfinance Bank,78 021,Upperhill Branch,"Kenya Women Microfinance Bank, Upperhill Branch",47,Nairobi County
78,Kenya Women Microfinance Bank,78 022,Naivasha Branch,"Kenya Women Microfinance Bank, Naivasha Branch",32,Nakuru
78,Kenya Women Microfinance Bank,78 024,Busia Branch,"Kenya Women Microfinance Bank, Busia Branch",40,Busia
78,Kenya Women Microfinance Bank,78 027,Kariobangi Branch,"Kenya Women Microfinance Bank, Kariobangi Branch",47,Nairobi County
78,Kenya Women Microfinance Bank,78 028,Bungoma Branch,"Kenya Women Microfinance Bank, Bungoma Branch",39,Bungoma
78,Kenya Women Microfinance Bank,78 029,Bomet Branch,"Kenya Women Microfinance Bank, Bomet Branch",36,Bomet
78,Kenya Women Microfinance Bank,78 031,Kawangware Branch,"Kenya Women Microfinance Bank, Kawangware Branch",47,Nairobi County
78,Kenya Women Microfinance Bank,78 032,Gikomba Branch,"Kenya Women Microfinance Bank, Gikomba Branch",47,Nairobi County
78,Kenya Women Microfinance Bank,78 033,Kiambu Branch,"Kenya Women Microfinance Bank, Kiambu Branch",47,Nairobi County
78,Kenya Women Microfinance Bank,78 034,Rongai Branch,"Kenya Women Microfinance Bank, Rongai Branch",47,Nairobi County
78,Kenya Women Microfinance Bank,78 041,Marsabit Branch,"Kenya Women Microfinance Bank, Marsabit Branch",10,Marsabit
78,Kenya Women Microfinance Bank,78 043,Lodwar Branch,"Kenya Women Microfinance Bank, Lodwar Branch",23,Turkana
78,Kenya Women Microfinance Bank,78 015,Nakuru Branch,"Kenya Women Microfinance Bank, Nakuru Branch",32,Nakuru
78,Kenya Women Microfinance Bank,78 016,Emali Branch,"Kenya Women Microfinance Bank, Emali Branch",17,Makueni
78,Kenya Women Microfinance Bank,78 017,Voi Branch,"Kenya Women Microfinance Bank, Voi Branch",06,Taita Taveta
78,Kenya Women Microfinance Bank,78 018,Kisumu Branch,"Kenya Women Microfinance Bank, Kisumu Branch",42,Kisumu
78,Kenya Women Microfinance Bank,78 001,Kakamega Branch,"Kenya Women Microfinance Bank, Kakamega Branch",37,Kakamega
78,Kenya Women Microfinance Bank,78 002,Eldoret Branch,"Kenya Women Microfinance Bank, Eldoret Branch",27,Uasin Gishu
78,Kenya Women Microfinance Bank,78 003,Nyeri Branch,"Kenya Women Microfinance Bank, Nyeri Branch",19,Nyeri
78,Kenya Women Microfinance Bank,78 004,Mombasa Branch,"Kenya Women Microfinance Bank, Mombasa Branch",01,Mombasa
78,Kenya Women Microfinance Bank,78 005,River Rd Branch,"Kenya Women Microfinance Bank, River Rd Branch",47,Nairobi County
78,Kenya Women Microfinance Bank,78 006,Malindi Branch,"Kenya Women Microfinance Bank, Malindi Branch",03,Kilifi
78,Kenya Women Microfinance Bank,78 007,Kericho Branch,"Kenya Women Microfinance Bank, Kericho Branch",35,Kericho
78,Kenya Women Microfinance Bank,78 008,Machakos Branch,"Kenya Women Microfinance Bank, Machakos Branch",16,Machakos
78,Kenya Women Microfinance Bank,78 009,Embu Branch,"Kenya Women Microfinance Bank, Embu Branch",14,Embu
78,Kenya Women Microfinance Bank,78 010,Kisii Branch,"Kenya Women Microfinance Bank, Kisii Branch",45,Kisii
78,Kenya Women Microfinance Bank,78 011,Nanyuki Branch,"Kenya Women Microfinance Bank, Nanyuki Branch",31,Laikipia
78,Kenya Women Microfinance Bank,78 012,Migori Branch,"Kenya Women Microfinance Bank, Migori Branch",44,Migori
78,Kenya Women Microfinance Bank,78 013,Thika Branch,"Kenya Women Microfinance Bank, Thika Branch",22,Kiambu
78,Kenya Women Microfinance Bank,78 014,Kitale Branch,"Kenya Women Microfinance Bank, Kitale Branch",26,Trans-Nzoia
78,Kenya Women Microfinance Bank,78 000,Head Office,"Kenya Women Microfinance Bank, Head Office",47,Nairobi County
78,Kenya Women Microfinance Bank,78 023,Kitui,"Kenya Women Microfinance Bank, Kitui",15,Kitui
79,Faulu Microfinance Bank Ltd,79 045,Voi,"Faulu Microfinance Bank Ltd, Voi",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 085,Homabay,"Faulu Microfinance Bank Ltd, Homabay",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 074,Busia,"Faulu Microfinance Bank Ltd, Busia",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 060,Limuru,"Faulu Microfinance Bank Ltd, Limuru",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 012,Kericho,"Faulu Microfinance Bank Ltd, Kericho",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 056,Ugunja,"Faulu Microfinance Bank Ltd, Ugunja",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 065,Kapenguria,"Faulu Microfinance Bank Ltd, Kapenguria",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 036,Nanyuki,"Faulu Microfinance Bank Ltd, Nanyuki",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 039,Maua,"Faulu Microfinance Bank Ltd, Maua",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 042,Litein,"Faulu Microfinance Bank Ltd, Litein",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 043,Kengeleni,"Faulu Microfinance Bank Ltd, Kengeleni",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 083,Jevanjee,"Faulu Microfinance Bank Ltd, Jevanjee",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 034,Kitui,"Faulu Microfinance Bank Ltd, Kitui",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 033,Mwingi,"Faulu Microfinance Bank Ltd, Mwingi",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 041,Kakamega,"Faulu Microfinance Bank Ltd, Kakamega",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 011,Bomet,"Faulu Microfinance Bank Ltd, Bomet",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 044,Changamwe,"Faulu Microfinance Bank Ltd, Changamwe",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 058,Ukunda,"Faulu Microfinance Bank Ltd, Ukunda",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 054,Bondo,"Faulu Microfinance Bank Ltd, Bondo",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 086,Gikomba,"Faulu Microfinance Bank Ltd, Gikomba",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 003,Kariobangi,"Faulu Microfinance Bank Ltd, Kariobangi",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 004,Githurai,"Faulu Microfinance Bank Ltd, Githurai",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 046,Kawangware,"Faulu Microfinance Bank Ltd, Kawangware",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 047,Kayole,"Faulu Microfinance Bank Ltd, Kayole",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 048,Matuu,"Faulu Microfinance Bank Ltd, Matuu",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 049,Mwea,"Faulu Microfinance Bank Ltd, Mwea",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 050,Makutano,"Faulu Microfinance Bank Ltd, Makutano",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 051,Mumias,"Faulu Microfinance Bank Ltd, Mumias",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 052,Kiserian,"Faulu Microfinance Bank Ltd, Kiserian",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 053,Rongai,"Faulu Microfinance Bank Ltd, Rongai",47,Nairobi County
79,Faulu Microfinance Bank Ltd,79 055,Migori,"Faulu Microfinance Bank Ltd, Migori",47,Nairobi County
